,Area,R_c,Concavidad,E_coul_cent,E_coul_vert_1,E_coul_vert_2,E_coul_vert_3,L_max/L_min,R_c / R_max,E_coul/E_coul_max,D_E_Coul,E_u
0,1.1454078678521031,27.2862603011679,21.32609983463319,0.18171705336381352,0.012584011570747325,0.025964088276713086,0.020284610811352067,2.222728606507042,0.9657797575793765,0.15180930573481785,0.8909552067024237,11.479175616696194
1,0.6847704223960757,26.300332956588136,20.5816509532127,0.06576620875429941,0.012644858824412608,0.03190404677975946,0.01973330895214998,2.1283525546267246,0.9308834888591676,0.15254334664719826,0.054952507222265044,1.0911123688310824
2,3.877382957670739,26.921091761239865,25.34898117725688,0.04755987053172431,0.01319429513603114,0.05052349754088315,0.017964483342049285,2.0497486054025162,0.9528548503156201,0.1591715625021647,0.024917683642423562,0.6637449518823528
3,2.543581176954895,28.25308781534,21.891843967522473,0.05836611108734956,0.013042217447574047,0.03444831172476544,0.019346537137194718,2.1959370000654106,1.0,0.15733694814468155,0.014909955160571486,0.9954484637764653
4,3.462375409956942,26.17729299624933,24.361592835663906,0.008047210856366263,0.013080767840967055,0.04826978573634118,0.019473502396689168,2.170661615878428,0.9174178424802957,0.15780200719392787,0.03736813657990634,0.6340832822254922
5,2.4473644576679816,27.262026986777716,23.36007360900421,0.03087535515597311,0.012807710158809363,0.056681832299432286,0.018227380679689095,2.1005134814727664,0.9554337793228935,0.15450793066508248,0.0007664816433071411,0.04206704996512755
6,4.886966882330286,26.915958277257346,26.385301608040525,0.02604116921237093,0.01329434872029876,0.05215023603406911,0.017824251970782155,2.289851437366567,0.9433053438546575,0.16037857547084758,0.0007360191234927197,0.5316749438283966
7,4.0490351062785965,25.044419481701883,24.221484520726534,0.0264288726681308,0.013288501015882326,0.04345036368543916,0.01806960687470515,2.5131797832291913,0.8777147923723987,0.16030803072105848,0.0006895755922070407,0.12628572724845488
8,2.0949726332722123,24.298879863837428,23.873816503449234,0.03141962300470273,0.013169843963442892,0.0459063051754887,0.01913094406315811,2.5031787288260796,0.8600433348260208,0.15887659173595428,0.0023116739978210643,0.12465203395809407
9,1.7945574295533837,25.190639820585194,25.102403981200013,0.03326309086529936,0.01352645574381681,0.08289354535834063,0.01961820187271449,2.763195159153815,0.8916066089918834,0.16317863695349588,0.006876583739804481,0.39104239125874785
10,4.816175637590838,26.192341780761268,24.704776613024656,0.012504559893735724,0.014165335215845475,0.043881882955619476,0.017717332388328625,2.4599817938184683,0.9179452470297604,0.1708858651733392,0.004010092397650138,0.23496545645867734
11,4.048417999814186,25.928927949245235,23.422679073700465,0.023536838266677167,0.013902709812327035,0.03536868286662004,0.018273157592024723,2.0961669871798176,0.9177378458140472,0.1677176401639837,0.002447858145597864,0.20049179846217666
12,5.8629268515542226,28.533664579138122,28.44021056613073,0.0026248102963021833,0.014510346130470886,0.005469705809465602,0.017491930520493037,2.9855414510087677,1.0,0.17504796142744394,0.03077963416482832,1.9146344541542482
13,5.457174359450961,28.265117263639578,27.795722739983074,0.019983841522332176,0.013936663247722577,0.03030493797377798,0.017433538098648015,2.793940294055605,0.9905884042775603,0.16812724304981472,0.00018342974617705285,0.1735128889084548
14,5.339425430073749,28.94541619525374,28.77302944336157,0.017037476735281505,0.014380537748878394,0.04920802326161799,0.017424115605197257,3.2736588089342713,1.0245045208664887,0.1734819965380024,0.002916919328813958,0.021966627927429844
15,5.136724009987521,27.522200772475163,27.282510160842335,0.02048415567686606,0.013943210002455584,0.04858807877295942,0.01760979028570201,3.0302967585399436,0.9741307198830139,0.16820622090876267,0.002276043994897547,0.4502422001736271
16,1.8311191737162422,33.52718867174704,32.21081099698878,0.02140053064713085,0.014083200567965743,0.044866330647005424,0.019746123404075243,3.27423515032839,1.1750046538452634,0.1698950202586396,0.007357075364738803,0.44640929979103156
